"client_id","age","gender_code","directory","amrg_eop","acsh_eop","acrd_eop","pcur_eop","pcrd_eop","psav_eop","pdep_eop","swork_s","tpos_s","retail_cost","auto_cost","calls_cost","communal_cost","gos_cost","personal_cost","shops_cost","rent_cost","contract_cost","transport_cost","building_cost","prof_cost","business_cost","constributions_cost","avia_cost","vendors_cost","hotels_cost","pleasure_cost","finance_cost","other_cost","transactions_count","clothes_cost","auto_count","calls_count","communal_count","gos_count","personal_count","shops_count","clothes_count","rent_count","contract_count","transport_count","building_count","prof_count","business_count","constributions_count","avia_count","vendors_count","hotels_count","pleasure_count","finance_count","other_count","retail_count"
84,43,"М","Санкт-Петербург",17367852.33,0.0,0.0,19.21,674149.63,2000000.0,0.0,1459459.67,268917.87,26190.87,3401.0,0,9525.0,0,4250.0,10038.0,0,3796.5,0,0,0,9950.0,14282.0,0,0,0,0,0,0,82,0,5,0,1,0,2,4,0,0,4,0,0,0,1,3,0,0,0,0,0,0,24
85,52,"М","Москва",0.0,436573.74,0.0,0.0,56716.69,0.0,0.0,167819.92,99889.15,42591.520000000004,19968.43,0,1540.0,598.0,0,0,0,0,0,2300.0,0,0,0,0,0,0,4860.0,0,0,37,0,9,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11
86,61,"М","Санкт-Петербург",4164483.08,0.0,0.0,90454.11,114002.55,0.0,10796052.44,83034.0,72920.0,28833.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
87,48,"М","Новый Уренгой",2973740.91,0.0,0.0,10.04,29296.17,0.0,0.0,142340.51,67040.64,18781.2,2362.0,13332.71,0,395.0,0,0,0,1252.0,0,4860.0,0,0,0,3398.0,0,0,0,0,0,64,0,1,7,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,27
88,32,"Ж","Санкт-Петербург",7905705.06,0.0,60646.3,0.0,77842.11,1650000.0,1300000.0,305484.0,62999.06,2760.54,0,0,0,0,1800.0,54269.0,0,2440.3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
89,66,"Ж","Москва",0.0,0.0,221606.61,666.4,2580179.8,4399953.56,0.0,331052.48,315461.59,29065.5,3102.35,0,12905.48,0,6644.0,203852.0,0,1966.45,0,14900.0,0,0,0,0,0,0,500.0,0,0,59,0,2,0,3,0,2,11,0,0,1,0,1,0,0,0,0,0,0,1,0,0,15
90,40,"Ж","Москва",0.0,0.0,412916.82,0.0,69923.88,0.0,0.0,62094.99,113007.79,7353.11,0,0,0,0,0,20822.0,0,18273.0,0,52000.0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,3,0,0,25,0,1,0,0,0,0,0,0,0,0,0,7
91,40,"Ж","Москва",0.0,0.0,129210.1,0.0,503045.26,0.0,0.0,249180.64,82776.49,42343.28999999999,0,0,0,0,0,0,0,10740.2,0,0,0,0,0,5564.0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,4
92,49,"М","Томск",0.0,390972.21,0.0,248735.74,134992.47,0.0,254690.22,196757.46,132567.5,19921.999999999996,9438.5,0,1474.1799999999998,0,1050.0,40682.0,0,2395.0,4030.0,9425.0,13650.0,0,0,0,0,0,0,2678.38,0,138,0,10,0,3,0,1,8,0,0,18,1,6,2,0,0,0,0,0,0,2,0,48
93,41,"Ж","Москва",0.0,401884.72,0.0,0.0,6147.08,0.0,0.0,86443.19,67552.13,22711.089999999997,0,0,1581.48,12049.95,0,5456.0,0,3628.0,0,0,0,0,0,0,0,0,798.0,404.0,0,94,0,0,0,1,1,0,3,0,0,9,0,0,0,0,0,0,0,0,2,3,0,23
94,38,"М","Санкт-Петербург",12124589.9,0.0,0.0,0.0,60199.78,440885.23,0.0,422797.61,289005.6,25453.809999999998,4063.32,0,0,300.0,0,0,0,1900.0,0,121.9,550.0,0,22486.0,0,189100.0,189100.0,3050.0,0,0,88,0,2,0,0,1,0,0,0,0,2,0,1,2,0,1,0,1,1,5,0,0,22
95,38,"Ж","Москва",0.0,637436.82,0.0,30912.01,58579.11,410978.38,130145.93,187474.86,55647.82,9928.460000000001,599.93,0,6373.2300000000005,2125.25,0,8232.1,0,3682.0,0,400.0,0,0,0,0,0,0,0,9073.45,0,46,0,1,0,4,7,0,2,0,0,3,0,1,0,0,0,0,0,0,0,1,0,10
96,39,"Ж","Москва",3607601.56,0.0,0.0,59080.2,425940.7,45000.0,0.0,497486.29,57101.72,17731.789999999997,0,0,11754.93,5920.0,0,5938.0,0,0,0,0,0,0,0,0,0,0,0,5000.0,0,48,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34
97,41,"М","Санкт-Петербург",9096762.0,0.0,0.0,0.0,29150.38,0.0,4914168.53,1494508.57,111455.23,0,8082.2300000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,99445.0,99445.0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
98,45,"М","Санкт-Петербург",0.0,0.0,165202.99,0.0,255143.67,0.0,0.0,311499.99,129825.63,69371.36,357.0,0,0,250.0,0,24309.0,0,0,0,3000.0,0,0,0,0,1690.0,1690.0,200.0,0,0,76,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,2,1,0,0,40
99,43,"М","Санкт-Петербург",0.0,356095.57,0.0,20000.0,86587.96,65.21,0.0,313702.88,140387.8,18740.68,8811.54,0,0,0,3663.0,38162.0,0,19705.0,0,0,100.0,0,0,0,16832.4,16832.4,0,0,0,102,0,3,0,0,0,2,5,0,0,6,0,0,1,0,0,0,5,5,0,0,0,15
100,56,"М","Москва",0.0,0.0,570822.97,50853.86,108640.73,0.0,0.0,771965.59,291771.75,42630.29,2499.41,0,5840.0,0,600.0,12597.3,0,71335.04999999997,0,2300.0,17206.0,0,21225.0,0,0,0,0,0,0,298,0,2,0,4,0,1,1,0,0,132,0,1,17,0,4,0,0,0,0,0,0,24
101,44,"Ж","Москва",0.0,0.0,117487.21,0.0,39310.14,0.0,0.0,110962.27,67174.91,21310.61,0,0,739.0,0,0,29194.3,0,4689.0,0,0,2408.0,0,0,0,0,0,0,0,8699.78,64,0,0,0,2,0,0,21,0,0,14,0,0,2,0,0,0,0,0,0,0,1,18
102,37,"Ж","Москва",0.0,694580.88,20684.3,0.0,68508.22,0.0,0.0,120729.41,98012.41,41051.11000000001,4681.51,0,0,0,0,31898.0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
103,48,"Ж","Новый Уренгой",3998183.52,0.0,0.0,144141.11,63246.32,0.0,0.0,163032.47,95908.41,29108.449999999997,0,0,3751.9799999999996,0,0,12017.0,0,2174.0,0,0,400.0,0,0,0,0,0,8000.0,0,0,55,0,0,0,6,0,0,10,0,0,4,0,0,1,0,0,0,0,0,3,0,0,11
104,39,"Ж","Тула",0.0,0.0,100332.55,2669480.48,75419.19,0.0,12978287.15,889550.76,126486.7,45163.01,0,0,0,10419.0,6300.0,13655.0,0,19516.0,0,0,0,0,0,0,0,0,1284.0,1202.39,3720.02,80,0,0,0,0,1,1,5,0,0,18,0,0,0,0,0,0,0,0,1,1,1,34
105,48,"М","Москва",0.0,518952.77,0.0,0.0,25296.3,0.0,0.0,120884.82,166053.65,53545.3,41769.600000000006,0,0,251.25,5265.0,0,0,17465.0,2500.0,0,450.0,0,0,358.0,0,0,0,0,0,155,0,14,0,0,1,3,0,0,0,25,3,0,5,0,0,1,0,0,0,0,0,78
106,36,"М","Москва",0.0,300053.02,0.0,0.0,91105.34,0.0,0.0,57812.07,87271.18,45980.71999999999,2977.0200000000004,0,25822.440000000002,0,0,830.0,0,0,0,0,0,0,0,0,0,0,0,0,48000.0,33,0,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
107,54,"М","Новый Уренгой",0.0,2728258.8,0.0,0.0,101810.01,2900002.14,0.0,55830.53,100202.71,64542.04000000001,0,0,908.31,992.68,149.0,5838.76,0,1406.0,0,1900.0,0,0,0,0,0,0,0,0,0,151,0,0,0,2,3,1,3,0,0,29,0,1,0,0,0,0,0,0,0,0,0,91
108,51,"М","Москва",0.0,867482.67,0.0,0.0,113388.8,0.0,0.0,147900.0,63185.93,23199.6,9019.49,0,0,707.0,8756.84,0,0,1600.0,1000.0,0,300.0,0,0,0,0,0,0,0,0,70,0,6,0,0,1,17,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,20
109,46,"М","Москва",0.0,0.0,158342.43,0.0,13990.76,0.0,212295.86,52200.0,82731.03,22752.93,17740.36,0,0,251.25,1790.0,4224.0,0,1000.0,0,4450.0,400.0,0,0,0,0,0,0,4939.54,0,83,0,3,0,0,1,2,4,0,0,2,0,1,1,0,0,0,0,0,0,1,0,23
110,43,"Ж","Москва",0.0,410405.32,0.0,38328.79,135946.35,0.0,176481.48,426161.98,136464.64,37366.729999999996,0,1322.48,1700.0,0,0,10471.0,0,3837.0,0,18770.0,9568.0,0,0,6857.61,0,0,21340.0,0,0,127,0,0,1,1,0,0,2,0,0,10,0,2,4,0,0,7,0,0,1,0,0,60
111,37,"М","Москва",0.0,754523.68,0.0,0.0,38400.72,44000.0,0.0,150206.1,67343.22,8270.039999999999,0,0,588.88,505.0,0,21366.9,0,22102.4,400.0,0,200.0,0,0,0,0,0,0,0,0,59,0,0,0,1,1,0,4,0,0,23,1,0,1,0,0,0,0,0,0,0,0,10
112,47,"Ж","Москва",0.0,0.0,447435.15,159.37,9623.52,0.0,0.0,140342.0,237581.27,24736.55,3351.41,0,8735.0,1010.0,0,53653.7,0,6675.0,3700.0,50440.0,50.0,0,0,0,0,0,0,36940.24,0,101,0,2,0,1,1,0,10,0,0,20,2,4,1,0,0,0,0,0,0,2,0,15
113,43,"Ж","Москва",0.0,1388078.93,0.0,0.0,150626.47,0.0,0.0,204305.52,66606.75,5497.3,6500.0,0,22887.0,251.25,902.0,0,2079.0,9720.0,0,0,0,0,0,0,0,0,10000.0,0,0,21,0,3,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,6
114,44,"М","Москва",0.0,1138718.6,0.0,0.0,140488.79,0.0,0.0,227710.68,85762.74,18179.72,12650.99,0,28021.0,0,0,7262.0,0,2036.0,0,0,0,0,0,0,2525.0,2525.0,750.0,0,0,81,0,8,0,5,0,0,3,0,0,6,0,0,0,0,0,0,3,3,1,0,0,16
115,36,"М","Москва",0.0,451801.8,556470.37,0.0,40946.13,0.0,0.0,119417.14,111205.34,48398.34,190.0,0,1500.0,0,0,13528.0,0,5163.0,0,0,308.0,0,0,0,0,0,3000.0,0,0,146,0,1,0,2,0,0,3,0,0,12,0,0,2,0,0,0,0,0,1,0,0,82
116,54,"Ж","Москва",0.0,930809.21,0.0,1390.49,154160.27,0.0,0.0,227565.65,122972.3,43472.1,21208.07,0,798.96,0,0,23105.0,0,0,0,0,5700.0,0,0,0,0,0,0,13000.17,0,41,0,7,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18
117,47,"М","Санкт-Петербург",12726473.21,0.0,0.0,7033644.18,2212094.28,5502076.02,6662298.1,975256.94,226073.71,60703.02,3218.87,0,0,0,3900.0,15280.0,0,15000.0,0,0,8778.0,100000.0,0,0,0,0,0,0,0,60,0,1,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,12
118,42,"М","Москва",0.0,0.0,335946.22,3348.85,347307.65,0.0,0.0,548703.84,778289.88,11346.17,7830.619999999999,1404.84,2300.0,0,265.0,451.0,0,4220.0,0,37960.0,0,0,0,0,0,0,3000.0,200.0,0,48,0,3,1,2,0,1,2,0,0,6,0,4,0,0,0,0,0,0,1,1,0,7
119,45,"М","Москва",0.0,1422774.32,0.0,9.28,150695.79,0.0,0.0,377847.49,170950.46,53160.719999999994,5576.72,0,15896.310000000001,1196.0,4400.0,10345.0,0,11193.0,3400.0,0,0,0,0,0,0,0,0,0,0,74,0,4,0,3,3,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,32
120,44,"Ж","Москва",0.0,180875.11,39192.3,0.0,28494.89,1049.84,0.0,143700.22,88505.57,10643.61,10688.470000000001,0,0,299.0,0,1290.0,0,0,450.0,4620.0,0,0,0,0,0,0,0,46284.09,0,73,0,10,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,18
121,47,"М","Москва",0.0,0.0,578601.33,800.62,323500.02,0.0,5000000.0,432046.54,174933.84,63687.4,4968.639999999999,0,1207.0,2020.0,2500.0,0,0,7303.8,3000.0,60210.0,600.0,0,0,0,7800.0,7800.0,10870.0,0,0,73,0,2,0,3,3,1,0,0,0,10,1,1,1,0,0,0,1,1,3,0,0,35
122,42,"М","Москва",0.0,175504.94,0.0,0.0,10391.99,0.0,0.0,121576.05,71754.03,6317.49,0,1370.12,1531.0,511.04,600.0,21175.0,0,476.0,8500.0,0,0,0,0,0,0,0,0,0,0,86,0,0,1,3,2,1,3,0,0,9,1,0,0,0,0,0,0,0,0,0,0,18
123,57,"М","Москва",0.0,0.0,396148.75,41966.69,193856.66,0.0,2799173.01,374298.9,95853.03,41650.85,16063.3,0,8154.38,0,0,10250.0,0,500.0,0,2600.0,0,0,0,200.0,4960.0,4960.0,210.0,0,28928.05,79,0,12,0,5,0,0,4,0,0,1,0,1,0,0,0,1,7,7,1,0,1,29
124,44,"Ж","Санкт-Петербург",3336681.51,0.0,0.0,20.47,160945.05,0.0,0.0,551056.38,255176.58,33258.61,0,0,13632.869999999999,0,0,164335.0,0,0,0,0,0,0,0,0,0,0,22000.0,0,500.0,22,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5
125,48,"Ж","Москва",5927885.66,0.0,0.0,0.0,416906.28,0.0,1117120.2,446302.41,129418.66,82624.35,3754.6900000000005,0,13163.460000000001,0,0,0,0,500.0,0,2895.0,0,0,0,1141.0,0,0,0,0,0,99,0,3,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,62
126,60,"Ж","Санкт-Петербург",4859154.0,0.0,0.0,333.08,53941.04,42.35,0.0,546199.19,346430.61,104557.60999999997,1948.5500000000002,0,9203.29,0,18100.0,71831.6,0,7932.099999999999,0,0,3395.0,0,0,0,0,0,9490.0,0,0,91,0,2,0,2,0,2,10,0,0,3,0,0,1,0,0,0,0,0,2,0,0,30
127,54,"М","Москва",14000000,0.0,0.0,0.86,139799.29,0.0,5748300.08,1087293.0,269929.49,49586.340000000004,4835.55,0,1000.0,299.0,8098.0,55094.0,0,29465.0,0,16218.0,0,0,0,0,4230.0,4230.0,0,15022.0,3100.0,76,0,3,0,1,1,2,7,0,0,19,0,4,0,0,0,0,1,1,0,1,2,18
128,46,"М","Санкт-Петербург",0.0,120674.48,0.0,157.35,22200.24,0.0,0.0,64936.48,51513.78,27710.78,0,0,4080.0,0,0,12609.0,0,0,0,600.0,0,0,0,0,0,0,4350.0,0,0,29,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,19
129,43,"М","Москва",11059117.31,0.0,0.0,508.92,137094.02,0.0,0.0,1579396.3,714244.35,183203.15000000002,0,0,205000.0,0,0,0,0,56804.5,0,16100.0,100.0,0,143943.0,0,850.0,850.0,15000.0,0,150.0,140,0,0,0,2,0,0,0,0,0,77,0,3,1,0,1,0,1,1,2,0,1,28
130,56,"Ж","Москва",0.0,854520.76,0.0,87.65,79019.17,684276.24,750000.0,167073.48,75503.03,38534.47,0,0,7508.86,0,1710.0,5627.0,0,2685.0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,3,0,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,46
131,55,"Ж","Москва",0.0,0.0,187594.13,0.0,474942.43,0.0,0.0,946515.81,120496.08,27725.729999999992,0,0,2050.0,0,0,55170.1,0,7644.0,0,0,295.0,0,0,0,0,0,0,0,11103.77,113,0,0,0,6,0,0,19,0,0,4,0,0,1,0,0,0,0,0,0,0,1,47
132,46,"М","Москва",0.0,0.0,354008.02,274575.37,123097.14,61409.56,352838.28,354394.36,366369.49,213587.36,6613.27,0,4061.92,0,250.0,27889.55,0,800.0,0,10170.0,1750.0,0,0,0,0,0,200.0,4534.19,0,51,0,3,0,2,0,1,4,0,0,2,0,3,2,0,0,0,0,0,1,1,0,13
133,35,"М","Москва",7874712.0,0.0,0.0,717285.21,111318.63,50312.64,0.0,384273.97,533907.96,23597.970000000005,21051.710000000003,8152.0,5118.51,0,3650.0,0,0,5759.0,900.0,1260.0,0,0,0,0,32910.0,32910.0,2010.0,405096.64,0,94,0,10,1,3,0,2,0,0,0,12,1,1,0,0,0,0,9,9,3,4,0,28
134,60,"М","Москва",0.0,4828758.31,0.0,677.52,763223.49,0.0,0.0,360452.0,103973.86,36716.92999999999,52702.93,0,0,0,300.0,3977.0,0,0,0,2165.0,0,0,0,0,0,0,0,0,0,39,0,7,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
135,43,"М","Волгоград",0.0,384615.38,0.0,34948.82,340254.48,0.01,0.0,970579.81,421720.66,190906.13,7727.4,0,0,0,0,124571.0,0,7446.0,0,0,0,0,0,0,0,0,0,0,0,63,0,3,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22
136,64,"Ж","Москва",0.0,424373.71,0.0,1902.68,2379.12,96000.0,250000.0,167847.3,73395.9,5694.54,0,0,0,1416.3600000000001,150.0,65280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
137,45,"Ж","Новый Уренгой",0.0,214892.93,326273.95,0.0,852.85,0.0,0.0,57518.62,141458.23,18518.24,2395.0,0,3050.0,0,0,5984.1,0,623.0,0,0,1000.0,0,0,0,0,0,500.0,670.0,0,69,0,2,0,3,0,0,3,0,0,4,0,0,1,0,0,0,0,0,2,1,0,16
138,50,"Ж","Санкт-Петербург",7729033.0,0.0,0.0,0.0,538260.43,0.0,6239530.35,358440.0,55702.06,8332.27,0,0,19659.79,0,0,3290.0,0,1500.0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7
139,39,"М","Москва",3501064.68,0.0,0.0,98567.41,129303.22,0.0,0.0,584876.19,192455.53,15464.7,5677.8099999999995,0,54989.09,502.5,500.0,7980.0,0,0,0,0,0,0,0,1396.0,0,0,0,0,0,64,0,5,0,8,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24
140,35,"Ж","Москва",1240194.69,0.0,0.0,1.48,36143.87,411547.69,0.0,82246.59,63359.2,10781.75,0,0,12514.0,0,0,0,0,3298.3,0,0,1239.0,0,0,0,0,0,0,0,0,39,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,23
141,37,"Ж","Москва",6526004.0,0.0,0.0,666.98,0.0,1606518.44,0.0,491422.9,465608.68,51423.67,2040.5,0,13426.720000000001,26487.0,25005.0,65716.69,0,9412.1,0,165320.0,450.0,0,0,0,0,0,0,0,0,153,0,1,0,7,4,5,7,0,0,9,0,11,2,0,0,0,0,0,0,0,0,13
142,46,"Ж","Москва",0.0,513617.54,0.0,57.56,4998.73,0.0,0.0,75388.4,73430.15,28476.37,3407.96,0,11127.26,551.25,0,8066.0,0,1826.81,0,19200.0,0,0,0,0,0,0,0,0,0,32,0,2,0,5,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17
143,52,"Ж","Москва",0.0,282612.74,0.0,0.0,43592.76,0.0,0.0,73083.41,52091.88,12300.109999999999,2999.87,0,12349.07,0,0,4600.0,0,2975.5,0,0,0,0,0,0,0,0,0,0,0,56,0,2,0,5,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20
144,37,"М","ДРБЦР",0.0,374022.32,0.0,0.0,21239.25,30263.35,0.0,53237.02,53054.73,26800.550000000007,1234.0900000000001,0,597.0,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0,0,2166.67,63,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40
145,47,"М","Москва",0.0,0.0,587775.31,0.0,30109.21,0.0,0.0,65010.04,97800.94,56709.000000000015,3906.1800000000003,0,3129.9,0,0,0,0,2585.0,0,0,0,0,0,0,0,0,0,1000.0,34900.83,139,0,5,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,3,86
146,48,"М","Москва",0.0,1986263.03,0.0,4381.85,69014.42,0.0,0.0,137382.98,301183.25,36161.88,849.0,7828.75,2658.3,62448.25,0,0,0,5460.0,0,0,100.0,0,0,0,0,0,3060.0,0,0,74,0,2,6,4,9,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,23
147,46,"Ж","Москва",0.0,3460207.61,0.0,0.0,1053339.77,0.0,0.0,90496.5,126264.26,25138.48,0,0,4168.78,0,0,18472.0,0,30375.0,0,0,0,0,0,0,0,0,0,0,460207.61,69,0,0,0,1,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,1,20
148,44,"Ж","Москва",0.0,1616532.64,0.0,0.0,80896.64,0.0,61508.88,261616.95,146162.43,27323.510000000002,1000.0,630.5999999999999,15533.070000000002,1411.25,0,38818.0,0,11556.0,0,13998.0,0,0,0,0,0,0,800.0,0,0,78,0,1,2,6,3,0,11,0,0,4,0,1,0,0,0,0,0,0,1,0,0,19
149,53,"Ж","Москва",0.0,113364.95,0.0,0.0,262132.49,0.0,0.0,81675.86,68204.86,28149.859999999997,0,0,0,0,2850.0,0,0,1000.0,0,31000.0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20
150,62,"Ж","Красноярск",0.0,172368.86,0.0,2985.76,24690.46,0.0,0.0,328350.6,150635.78,31717.2,0,0,3000.0,0,0,97437.0,0,1752.6999999999998,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9
151,38,"Ж","Москва",0.0,612388.87,267630.38,0.0,89240.06,0.0,0.0,181077.97,246982.69,57654.590000000004,46191.89,0,6398.8099999999995,1750.0,0,96141.0,0,5155.0,0,3040.0,0,0,0,0,0,0,0,4398.0,0,93,0,2,0,5,1,0,37,0,0,20,0,1,0,0,0,0,0,0,0,1,0,12
152,48,"Ж","Москва",0.0,666025.06,0.0,0.0,91615.17,0.0,0.0,178183.66,207112.46,27307.55,555.83,0,3876.7799999999997,0,2700.0,3918.0,0,55991.799999999996,0,14324.0,0,0,0,0,580.0,580.0,39770.0,0,0,126,724.0,1,0,5,0,1,1,1,0,60,0,3,0,0,0,0,2,2,2,0,0,14
153,44,"М","Санкт-Петербург",13933046,0.0,0.0,168364.17,6369636.92,0.0,0.0,1566154.17,795214.07,202877.47,1241.0,0,101050.0,41230.0,92120.0,42612.0,0,0,0,8280.0,100.0,0,0,0,244208.6,244208.6,0,0,0,54,0,2,0,1,2,6,2,0,0,0,0,1,1,0,0,0,7,7,0,0,0,21
154,60,"М","Москва",0.0,0.0,113427.72,13158.47,262149.96,0.0,27665520.67,94978.0,133558.59,0,15613.59,0,0,295.0,0,0,0,0,0,0,0,0,0,0,117650.0,117650.0,0,0,0,10,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
155,42,"М","Воронеж",11738677.23,156344.09,45739.63,0.04,65491.78,0.0,0.0,226278.82,268488.01,64552.57999999999,38441.68,0,19518.899999999998,6672.5,1606.0,1114.0,0,16469.77,3290.0,0,1126.0,500.0,0,14000.0,0,0,276.0,9266.5,0,225,0,31,0,16,15,2,1,0,0,27,4,0,10,1,0,1,0,0,1,1,0,51
156,52,"М","Москва",0.0,0.0,177242.85,557835.33,31017.41,9010640.91,0.0,855188.18,486823.18,104211.33,0,0,0,0,14570.0,145958.0,0,76309.0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,1,2,0,0,63,0,0,0,0,0,0,0,0,0,0,0,14
157,47,"М","Москва",0.0,1074934.56,0.0,0.0,971.98,2039.13,0.0,58125.0,174151.72,9140.17,8048.469999999999,0,300.0,535.0,0,1347.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,4,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
158,51,"Ж","Санкт-Петербург",8700000.0,0.0,0.0,580390.73,112797.57,0.0,983718.63,314098.98,225275.219259,103105.63925899999,3537.51,0,18246.03,1060.5,1529.0,34925.1,0,500.0,0,12120.0,7488.96,0,0,0,0,0,0,2225.0,0,77,0,1,0,3,1,1,5,0,0,1,0,3,1,0,0,0,0,0,0,6,0,32
159,38,"М","Москва",0.0,536055.77,0.0,0.0,26465.6,0.0,0.0,133026.6,51028.57,35108.39,2841.1800000000003,0,0,0,0,0,0,2125.0,430.0,0,0,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,26
160,40,"М","Томск",2204984.58,0.0,48980.24,1.08,50636.49,0.0,0.0,158633.42,119998.25,43403.05000000002,2412.0,0,2240.0,0,0,13448.3,0,15658.0,0,1300.0,475.0,0,0,0,14900.0,14900.0,0,0,0,149,0,3,0,1,0,0,10,0,0,16,0,1,1,0,0,0,3,3,0,0,0,69
161,57,"М","Москва",0.0,1235247.78,86448.53,0.0,49829.4,0.0,0.0,290109.67,436849.25,20505.339999999997,8194.84,0,2252.7,0,0,0,0,350.0,0,0,150548.0,0,0,0,0,0,0,184000.0,0,120,0,3,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,10,0,8
162,37,"М","Санкт-Петербург",10000000,0.0,0.0,150059.02,759110.2,300371.61,0.0,472068.8,702631.78,33659.74,53266.509999999995,0,48000.0,15720.0,0,21554.0,4000.0,74249.2,0,4340.0,3850.0,0,82163.0,0,0,0,86754.0,15788.33,0,169,0,4,0,2,11,0,4,0,1,31,0,1,3,0,9,0,0,0,18,2,0,22
163,38,"Ж","Москва",0.0,1462945.54,0.0,0.0,267784.07,0.0,0.0,174000.0,84849.59,18906.42,4895.780000000001,0,0,0,0,2076.8,0,5829.0,1750.0,21100.0,0,0,0,0,0,0,2000.0,0,0,61,0,5,0,0,0,0,1,0,0,3,1,6,0,0,0,0,0,0,3,0,0,9
164,61,"Ж","Москва",0.0,0.0,114807.19,51985.89,637237.84,0.0,430000.0,179866.19,244082.34,20499.760000000002,0,0,4500.0,245.0,14550.0,133149.0,0,12530.08,0,6606.5,450.0,0,16428.0,0,0,0,0,0,0,80,0,0,0,6,1,3,7,0,0,2,0,2,1,0,1,0,0,0,0,0,0,30
165,52,"Ж","Санкт-Петербург",6000000.0,0.0,0.0,28500.0,232532.18,0.0,0.0,295958.56,55943.25,15772.0,3066.44,0,0,0,0,15080.0,0,112.0,0,2600.0,0,0,0,0,0,0,0,6758.0,0,44,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,23
166,40,"М","Москва",6521314.39,0.0,0.0,12920443.92,789907.11,0.0,0.0,708807.13,300000.0,0,0,0,300000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
